Obs,Cod_Item,Situacao_Item_Pedido,CodGrupoEstoque,Condicao_Pagamento,% Margem F brica Ped
16214,3009034501,1,80,21,0.2183
16215,6080303510,1,86,21,0.3782
16216,6080305010,1,86,21,0.3786
16217,6508086110,1,86,21,0.2913
16218,14010478502,1,85,21,0.3625
16219,3001052018,0,80,60,0.2362
16220,3001055005,0,80,60,0.3135
16221,3001071101,0,80,60,0.1852
16222,3001071301,0,80,60,0.2199
16223,3001072615,0,80,60,0.328
16224,3001072617,0,80,60,0.3703
16225,3001073615,0,80,60,0.371
16226,3001075015,0,80,60,0.319
16227,3001078717,0,80,60,0.3942
16228,3001083315,0,80,60,0.2608
16229,3001083317,0,80,60,0.2462
16230,3001083417,0,80,60,0.3521
16231,3003081357,0,80,60,0.2686
16232,3003083317,0,80,60,0.2153
16233,3005006801,0,80,60,0.331
16234,3009023107,0,85,60,0.2252
16235,3009023507,0,85,60,0.2053
16236,3009034401,0,80,60,0.1443
16237,3003081118,1,80,42,0.1836
16238,3005015115,1,85,42,0.3045
16239,3009023107,1,85,42,0.2389
16240,3009023507,1,85,42,0.2194
16241,3021094092,1,80,42,0.1981
16242,6508086110,1,86,42,0.2379
16243,6035000613,0,86,42,1
16244,6508286110,0,86,42,1
16245,3001071101,0,80,49,0.1856
16246,3001075015,0,80,49,0.3811
16247,3003081118,0,80,49,0.2867
16248,3009023016,0,85,49,0.1533
16249,3009023107,0,85,49,0.2515
16250,3209703030,0,85,49,0.2913
16251,6035000613,0,86,49,0.3777
16252,6080203510,0,86,49,0.3773
16253,6080205010,0,86,49,0.375
16254,6080207510,0,86,49,0.3832
16255,6145000334,0,86,49,0.2897
16256,6508086110,0,86,49,0.2941
16257,6508286110,0,86,49,0.2862
16258,3001070615,0,80,56,0.3868
16259,3001071101,0,80,56,0.2625
16260,3001071157,0,80,56,0.3235
16261,3001075015,0,80,56,0.384
16262,3001075017,0,80,56,0.388
16263,3001076616,0,80,56,0.3193
16264,3001083015,0,80,56,0.3205
16265,3002076616,0,80,56,0.4249
16266,3002081118,0,80,56,0.3383
16267,3005003213,0,80,56,0.2052
16268,3009032091,0,85,56,0.2632
16269,3009032191,0,85,56,0.2612
16270,3009032291,0,85,56,0.2761
16271,3009032391,0,85,56,0.2688
16272,3009032591,0,85,56,0.2891
16273,3009032691,0,85,56,0.2854
16274,3009032791,0,85,56,0.2714
16275,3009032891,0,85,56,0.2634
16276,3009034501,0,80,56,0.2483
16277,6003045013,0,86,56,0.4335
16278,6003045113,0,86,56,0.4312
16279,6003045213,0,86,56,0.4019
16280,6003045313,0,86,56,0.4316
16281,6003045413,0,86,56,0.4315
16282,6023204005,0,86,56,0.2199
16283,6023205005,0,86,56,0.255
16284,3001077815,1,80,45,0.3107
16285,3003077815,1,80,45,0.3385
16286,3005016101,1,85,45,0.198
16287,3009032691,1,85,45,0.1827
16288,3009032891,1,85,45,0.1829
16289,3001071101,0,80,56,0.2096
16290,3001073615,0,80,56,0.4259
16291,3001073617,0,80,56,0.362
16292,3001075017,0,80,56,0.3636
16293,3001079515,0,80,56,0.36
16294,3001079517,0,80,56,0.4272
16295,3001083015,0,80,56,0.3144
16296,3001083017,0,80,56,0.3496
16297,3009023016,0,85,56,0.1498
16298,3001052018,0,80,56,0.0388
16299,3001055018,0,80,56,0.1702
16300,3002081118,0,80,56,0.1733
16301,3003081118,0,80,56,0.1652
16302,3005043533,0,80,56,-0.1434
16303,3011073134,0,80,56,0.2309
16304,3022064092,0,80,56,0.2224
16305,3201596730,0,80,56,0.2545
16306,6080203510,0,86,56,0.3024
16307,6508286110,0,86,56,0.4372
16308,6944015598,0,81,56,0.3098
16309,3001052901,1,80,56,0.1472
16310,3001070615,1,80,56,0.2961
16311,3001075015,1,80,56,0.2507
16312,3002081318,1,80,56,0.2505
16313,3005043033,1,80,56,-0.3314
16314,3005044033,1,80,56,-0.0849
16315,3009023107,1,85,56,0.1381
16316,3009023507,1,85,56,0.083
16317,3209703030,1,85,56,0.2109
16318,6080205010,1,86,56,0.2998
16319,6080210010,1,86,56,0.3299
16320,6080303510,1,86,56,0.307
16321,6080305010,1,86,56,0.3072
16322,6080310010,1,86,56,0.3329
16323,6508086110,1,86,56,0.3233
16324,3001071101,0,80,56,0.0543
16325,3001052018,0,80,56,0.0388
16326,3001052901,0,80,56,0.1472
16327,3001055018,0,80,56,0.1702
16328,3001071101,0,80,56,0.0543
16329,3001071301,0,80,56,0.1687
16330,3001071517,0,80,56,0.2539
16331,3001075015,0,80,56,0.2507
16332,3001075017,0,80,56,0.2333
16333,3002070617,0,80,56,0.3956
16334,3002081118,0,80,56,0.1733
16335,3002081318,0,80,56,0.2505
16336,3003075017,0,80,56,0.2823
16337,3003081118,0,80,56,0.1652
16338,3003081517,0,80,56,0.302
16339,3005042533,0,80,56,-0.4157
16340,3005043533,0,80,56,-0.1434
16341,3005044033,0,80,56,-0.0849
16342,3021094092,0,80,56,0.1543
16343,3022064092,0,80,56,0.2224
16344,3201596730,0,80,56,0.2545
16345,3209703030,0,85,56,0.2109
16346,3905006801,0,80,56,0.2457
16347,6080203510,0,86,56,0.3024
16348,6944015598,0,81,56,0.3098
16349,3009023107,1,85,56,0.1381
16350,3009023507,1,85,56,0.083
16351,6080205010,1,86,56,0.2998
16352,6080207510,1,86,56,0.3095
16353,6080303510,1,86,56,0.307
16354,6080305010,1,86,56,0.3072
16355,6080307510,1,86,56,0.3174
16356,3001052018,0,80,49,0.2842
16357,3001070015,0,80,49,0.302
16358,3001070615,0,80,49,0.3839
16359,3001071101,0,80,49,0.1856
16360,3001071515,0,80,49,0.3412
16361,3001076615,0,80,49,0.3285
16362,3001078315,0,80,49,0.3703
16363,3003070617,0,80,49,0.4448
16364,3003081118,0,80,49,0.2867
16365,3009001501,0,85,49,0.3142
16366,3009023107,0,85,49,0.2515
16367,3009034201,0,85,49,0.3409
16368,3009034501,0,80,49,0.2214
16369,3011073134,0,80,49,0.3409
16370,3089005013,0,85,49,0.2925
16371,3201596730,0,80,49,0.3552
16372,3209703030,0,85,49,0.2913
16373,3301070015,0,80,49,0.3092
16374,6080205010,0,86,49,0.375
16375,6080305010,0,86,49,0.381
16376,6508086110,0,86,49,0.2941
16377,3001052018,0,80,90,0.2657
16378,3001071157,0,80,90,0.2811
16379,3002081157,0,80,90,0.2702
16380,3009005890,0,85,90,0.2467
16381,3009512331,0,80,90,0.304
16382,3051070017,0,80,90,0.2795
16383,3051070215,0,80,90,0.2992
16384,3051070217,0,80,90,0.2601
16385,3053070017,0,80,90,0.3004
16386,3201594130,0,80,90,0.3413
16387,6005000435,0,81,90,0.2784
16388,6023010009,0,86,90,0.1265
16389,6035000613,0,86,90,0.3616
16390,6507049101,0,86,90,0.0407
16391,6508286110,0,86,90,0.2451
16392,3001052701,1,80,90,0.2555
16393,3001071101,1,80,90,0.2162
16394,3001090291,1,85,90,0.4178
16395,3001090391,1,85,90,0.3733
16396,3001090491,1,85,90,0.3731
16397,3002081118,1,80,90,0.297
16398,3009023107,1,85,90,0.2552
16399,3009031332,1,85,90,0.2565
16400,6023206009,1,86,90,0.3047
16401,6023208009,1,86,90,0.3047
16402,6023212009,1,86,90,0.3047
16403,6036004130,1,86,90,0.2565
16404,6508086110,1,86,90,0.2534
16405,14010078508,1,85,90,0.3813
16406,14010478502,1,85,90,0.3283
16407,14020030232,1,85,90,0.2805
16408,6044015330,0,81,90,0.4736
16409,6044015930,0,81,90,0.3802
16410,3009024091,0,85,90,1
16411,6080015002,1,86,90,0.2806
16412,6080205010,1,86,90,0.2574
16413,6080207510,1,86,90,0.3272
16414,6080303510,1,86,90,0.2829
16415,6080305010,1,86,90,0.2623
16416,3001052018,0,80,56,0.0388
16417,3001055018,0,80,56,0.1702
16418,3001071301,0,80,56,0.1687
16419,3001071517,0,80,56,0.2539
16420,3001077817,0,80,56,0.3619
16421,3002075015,0,80,56,0.3099
16422,3002081118,0,80,56,0.1733
16423,3003081515,0,80,56,0.2886
16424,3005043533,0,80,56,-0.1434
16425,3011073134,0,80,56,0.2309
16426,3022064092,0,80,56,0.2224
16427,3201596730,0,80,56,0.2545
16428,3201725030,0,80,56,0.2505
16429,3905006801,0,80,56,0.2458
16430,6080203510,0,86,56,0.3024
16431,6080303510,0,86,56,0.307
16432,6508286110,0,86,56,0.4372
16433,6944015598,0,81,56,0.3098
16434,3001052901,1,80,56,0.1472
16435,3001070615,1,80,56,0.2961
16436,3001075015,1,80,56,0.2507
16437,3001075017,1,80,56,0.2333
16438,3002075017,1,80,56,0.2894
16439,3003081118,1,80,56,0.1652
16440,3003081318,1,80,56,0.2436
16441,3005043033,1,80,56,-0.3314
16442,3005044033,1,80,56,-0.0849
16443,3005044533,1,80,56,-0.0128
16444,3009015071,1,85,56,0.3847
16445,3009023107,1,85,56,0.1381
16446,3009023507,1,85,56,0.083
16447,3021094092,1,80,56,0.1543
16448,3023064092,1,80,56,0.1504
16449,3209703030,1,85,56,0.2109
16450,6080205010,1,86,56,0.2998
16451,6080207510,1,86,56,0.3095
16452,6080305010,1,86,56,0.3072
16453,6080307510,1,86,56,0.3174
16454,6508086110,1,86,56,0.3233
16455,3001071101,0,80,56,0.0543
16456,3002081318,0,80,56,0.2505
16457,3005042533,0,80,56,-0.4157
16458,3001030491,0,80,0,0.267
16459,3001077317,0,80,0,0.2724
16460,3002055501,0,80,0,0.229
16461,3002077317,0,80,0,0.2884
16462,3002081118,0,80,0,0.1924
16463,3003077317,0,80,0,0.2798
16464,3003081118,0,80,0,0.1845
16465,3022064092,0,80,0,0.3173
16466,3023064092,0,80,0,0.2541
16467,3001070615,0,80,56,0.2576
16468,3001071101,0,80,56,0.1788
16469,3001071157,0,80,56,0.161
16470,3002081157,0,80,56,0.2404
16471,3003081118,0,80,56,0.2404
16472,3003081157,0,80,56,0.2497
16473,3005006801,0,80,56,0.3098
16474,3009023107,0,85,56,0.2252
16475,3209703030,0,85,56,0.2211
16476,6065004130,0,86,56,0.219
16477,6065004230,0,86,56,0.179
16478,6065004330,0,86,56,0.2087
16479,6080205010,0,86,56,0.24
16480,6080305010,0,86,56,0.2408
16481,3001052901,0,80,56,0.1472
16482,3001070615,0,80,56,0.2961
16483,3001071515,0,80,56,0.2247
16484,3001075015,0,80,56,0.2507
16485,3005043533,0,80,56,-0.1434
16486,3011073034,0,80,56,0.2546
16487,3011073134,0,80,56,0.2309
16488,3022064092,0,80,56,0.2224
16489,3209703030,0,85,56,0.2109
16490,6080203510,0,86,56,0.3024
16491,6508286110,0,86,56,0.4372
16492,3001052018,1,80,56,0.0388
16493,3001070617,1,80,56,0.3078
16494,3001071517,1,80,56,0.2539
16495,3001077817,1,80,56,0.3619
16496,3002075017,1,80,56,0.2894
16497,3002081118,1,80,56,0.1733
16498,3003081515,1,80,56,0.2886
16499,3005042533,1,80,56,-0.4157
16500,3005044533,1,80,56,-0.0128
16501,3009015071,1,85,56,0.3847
16502,3009023107,1,85,56,0.1381
16503,3009023507,1,85,56,0.083
16504,3021094092,1,80,56,0.1543
16505,3201596730,1,80,56,0.2545
16506,6080205010,1,86,56,0.2998
16507,6080207510,1,86,56,0.3095
16508,6080210010,1,86,56,0.3299
16509,6080303510,1,86,56,0.307
16510,6080305010,1,86,56,0.3072
16511,6080307510,1,86,56,0.3174
16512,6080310010,1,86,56,0.3329
16513,14020030232,1,85,56,0.3544
16514,3001055018,0,80,56,0.1702
16515,3001071101,0,80,56,0.0543
16516,3001071301,0,80,56,0.1687
16517,3001075017,0,80,56,0.2333
16518,3201725030,0,80,56,0.2505
16519,3005030001,0,80,28,0.4761
16520,3001071101,0,80,49,0.1856
16521,3001075015,0,80,49,0.3811
16522,3001075017,0,80,49,0.366
16523,6035000613,0,86,49,0.3777
16524,6040000113,0,81,49,0.4613
16525,6080303510,0,86,49,0.3807
16526,6145000334,0,86,49,0.464
16527,6508286110,0,86,49,0.2862
16528,3001071101,0,80,60,0.2288
16529,3001075015,0,80,60,0.3556
16530,3001078417,0,80,60,0.3225
16531,3001083017,0,80,60,0.3259
16532,3003075517,0,80,60,0.3785
16533,3009023016,0,85,60,0.1708
16534,3009023507,0,85,60,0.248
16535,3009038016,0,85,60,0.2931
16536,3011073034,0,80,60,0.3407
16537,3011073134,0,80,60,0.3139
16538,3141043934,0,80,60,0.3111
16539,3001073917,0,80,60,1
16540,3003078417,0,80,60,1
16541,3001071101,0,80,56,0.1852
16542,3002081118,0,80,56,0.2689
16543,3009001501,0,85,56,0.3741
16544,3009023016,0,85,56,0.1033
16545,3009032191,0,85,56,0.3226
16546,3009034201,0,85,56,0.3986
16547,3201725030,0,80,56,0.3756
16548,3001071101,0,80,49,0.1411
16549,3001071157,0,80,49,0.1724
16550,3001075015,0,80,49,0.3422
16551,3001075017,0,80,49,0.3262
16552,3002081118,0,80,49,0.2936
16553,3002081157,0,80,49,0.2666
16554,3003075015,0,80,49,0.37
16555,3003075017,0,80,49,0.3528
16556,3003081118,0,80,49,0.2867
16557,3003081157,0,80,49,0.2526
16558,3009023107,0,85,49,0.2252
16559,3001052018,0,80,56,0.2879
16560,3001070015,0,80,56,0.2838
16561,3001070017,0,80,56,0.3283
16562,3001070915,0,80,56,0.2748
16563,3001070917,0,80,56,0.3167
16564,3001071101,0,80,56,0.1411
16565,3001071157,0,80,56,0.1725
16566,3003081118,0,80,56,0.2901
16567,3003081157,0,80,56,0.2564
16568,3009007001,0,85,56,0.3264
16569,3009023016,0,85,56,0.0842
16570,3009038016,0,85,56,0.2206
16571,3011073934,0,80,56,0.3199
16572,3141043934,0,80,56,0.321
16573,3201596730,0,80,56,0.339
16574,3209703030,0,85,56,0.2736
16575,6080203510,0,86,56,0.3414
16576,6080205010,0,86,56,0.3389
16577,6080303510,0,86,56,0.3449
16578,6080305010,0,86,56,0.3453
16579,6508086110,0,86,56,0.2758
16580,3001070615,1,80,49,0.3533
16581,3001070617,1,80,49,0.4269
16582,3001071101,1,80,49,0.2398
16583,3001071157,1,80,49,0.1979
16584,3009023107,1,85,49,0.2732
16585,6022000510,1,86,49,0.4678
16586,3001052018,0,80,56,0.1738
16587,3001052901,0,80,56,0.2404
16588,3001070017,0,80,56,0.3269
16589,3001071301,0,80,56,0.1615
16590,3001083215,0,80,56,0.1704
16591,3003083215,0,80,56,0.3164
16592,3021094092,0,80,56,0.2597
16593,3022064092,0,80,56,0.3269
16594,3023064092,0,80,56,0.2646
16595,3043084517,0,80,56,0.336
16596,3141084517,0,80,56,0.2935
16597,3901596745,0,80,56,0.4148
16598,3905006801,0,80,56,0.3239
16599,3905015101,0,80,56,0.1804
16600,3905015115,0,80,56,0.1999
16601,3905016101,0,80,56,0.1329
16602,3905018001,0,80,56,0.3326
16603,3905030015,0,80,56,0.317
16604,3905030130,0,80,56,0.2964
16605,3909015071,0,80,56,0.3308
16606,3909020090,0,80,56,0.2369
16607,3002079517,1,80,56,0.4022
16608,3003081118,1,80,56,0.2476
16609,3009023016,1,85,56,0.0473
16610,3042084517,1,80,56,0.3339
16611,3905017507,1,80,56,0.9724
16612,3905030001,1,80,56,0.3656
16613,3909702530,1,80,56,0.3851
16614,3909703030,1,80,56,0.3162
16615,14020030232,1,85,56,0.2451
16616,3905018004,0,80,56,0.208
16617,3009170009,0,85,60,0.0012
16618,3009180009,0,85,60,-0.0322
16619,3001071101,0,80,42,0.2553
16620,3003081118,0,80,42,0.4355
16621,3001071101,1,80,56,0.1852
16622,3002081118,1,80,56,0.2689
16623,3003081118,1,80,56,0.2617
16624,3001071301,1,80,56,0.2939
16625,3003081118,1,80,56,0.2617
16626,3005006801,1,80,56,0.3563
16627,3005009635,1,80,56,0.2579
16628,6080303510,1,86,56,0.4348
16629,3001051617,0,80,70,0.0587
16630,3001052018,0,80,70,0.1374
16631,3001055018,0,80,70,0.2004
16632,3002081118,0,80,70,0.2404
16633,3201596730,0,80,70,0.1976
16634,6080203510,0,86,70,0.296
16635,6080303510,0,86,70,0.2792
16636,3003070017,1,80,70,0.2037
16637,3009023016,1,85,70,0.0665
16638,3209703030,1,85,70,0.2422
16639,3209708130,1,85,70,0.3977
16640,6080305010,1,86,70,0.2799
16641,6508086110,1,86,70,0.3543
16642,3001071101,0,80,70,0.0543
16643,3002081118,1,80,63,0.2689
16644,3209703030,1,85,63,0.3534
16645,6080203510,1,86,63,0.4318
16646,6080205010,1,86,63,0.4297
16647,6080303510,1,86,63,0.4349
16648,6080305010,1,86,63,0.4353
16649,3001052901,0,80,56,0.2404
16650,3001055501,0,80,56,0.2616
16651,3001070017,0,80,56,0.3269
16652,3001070615,0,80,56,0.3312
16653,3001070617,0,80,56,0.3583
16654,3001070817,0,80,56,0.2684
16655,3001075015,0,80,56,0.316
16656,3001077815,0,80,56,0.3248
16657,3001078315,0,80,56,0.3063
16658,3001079515,0,80,56,0.2947
16659,3001079517,0,80,56,0.3785
16660,3001080390,0,80,56,0.2942
16661,3002083117,0,80,56,0.3757
16662,3003079517,0,80,56,0.4863
16663,3003083117,0,80,56,0.3698
16664,3003083217,0,80,56,0.2995
16665,3003088315,0,80,56,0.3842
16666,3009034401,0,80,56,0.1519
16667,3022064092,0,80,56,0.3269
16668,3042084517,0,80,56,0.3339
16669,3141084517,0,80,56,0.2935
16670,3905003313,0,80,56,0.1995
16671,3905006801,0,80,56,0.324
16672,3905006804,0,80,56,0.2092
16673,3905015101,0,80,56,0.1804
16674,3905016101,0,80,56,0.1329
16675,3905018001,0,80,56,0.3326
16676,3905018004,0,80,56,0.208
16677,3905023292,0,80,56,0.4665
16678,3905030015,0,80,56,0.317
16679,3909008601,0,80,56,0.0187
16680,3909015071,0,80,56,0.3308
16681,3909020090,0,80,56,0.2369
16682,3001077717,1,80,56,0.2634
16683,3001078317,1,80,56,0.3264
16684,3001083117,1,80,56,0.314
16685,3002079517,1,80,56,0.4022
16686,3002081318,1,80,56,0.2395
16687,3003081118,1,80,56,0.2476
16688,3009023016,1,85,56,0.0473
16689,3021094092,1,80,56,0.2597
16690,3023064092,1,80,56,0.2646
16691,3905030001,1,80,56,0.3656
16692,14020030232,1,85,56,0.2451
16693,3001052018,0,80,70,0.1374
16694,3001070015,0,80,70,0.1714
16695,3001071301,0,80,70,0.1847
16696,3002070615,0,80,70,0.3124
16697,3002081118,0,80,70,0.2404
16698,3002081157,0,80,70,0.1913
16699,3003070015,0,80,70,0.1657
16700,3003081118,0,80,70,0.2329
16701,3003081157,0,80,70,0.2122
16702,3005018001,0,80,70,0.1751
16703,3011073834,0,80,70,0.1822
16704,6080203510,0,86,70,0.296
16705,6080303510,0,86,70,0.2792
16706,3001070917,1,80,70,0.1862
16707,3001071157,1,80,70,0.2568
16708,3001075017,1,80,70,0.2487
16709,3002070017,1,80,70,0.2148
16710,3002081318,1,80,70,0.323
16711,3009010912,1,85,70,0.2001
16712,3009011012,1,85,70,0.1882
16713,3009015071,1,85,70,0.3519
16714,3009023016,1,85,70,0.0665
16715,3009023507,1,85,70,0.1745
16716,3021094092,1,80,70,0.2461
16717,3201596730,1,80,70,0.1976
16718,3209703030,1,85,70,0.2422
16719,6080205010,1,86,70,0.258
16720,6080305010,1,86,70,0.2799
16721,6080307510,1,86,70,0.2551
16722,6508086110,1,86,70,0.3544
16723,6508286110,1,86,70,0.3251
16724,3001071101,0,80,70,0.0543
16725,3023064092,0,80,70,0.2089
16726,3001052018,0,80,42,0.2585
16727,3001070915,0,80,42,0.2678
16728,3002081157,0,80,42,0.2628
16729,3002088315,0,80,42,0.4231
16730,3002088317,0,80,42,0.4219
16731,3003081118,0,80,42,0.2832
16732,3003083615,0,80,42,0.3813
16733,3003088315,0,80,42,0.4155
16734,3003088317,0,80,42,0.4158
16735,3009034401,0,80,42,0.1943
16736,3009034501,0,80,42,0.1933
16737,3011073034,0,80,42,0.3439
16738,3022064092,0,80,42,0.3599
16739,3023064001,0,80,42,0.332
16740,6164000530,0,81,42,0.4969
16741,3001030591,1,80,42,0.3135
16742,3002081118,1,80,42,0.2902
16743,3002083317,1,80,42,0.2637
16744,3003083315,1,80,42,0.2935
16745,3009015071,1,85,42,0.3712
16746,3009015078,1,85,42,0.3712
16747,3009023016,1,85,42,0.1492
16748,3021094001,1,80,42,0.2293
16749,3021094092,1,80,42,0.2957
16750,3022064001,1,80,42,0.3454
16751,3023064092,1,80,42,0.3007
16752,6065004030,1,86,42,0.1903
16753,6065004130,1,86,42,0.2138
16754,6065004230,1,86,42,0.1879
16755,6065004330,1,86,42,0.1392
16756,6080207510,1,86,42,0.1471
16757,6080305010,1,86,42,0.1474
16758,6080307510,1,86,42,0.1481
16759,14020053032,1,85,42,0.3008
16760,3001051617,0,80,70,0.0587
16761,3001052018,0,80,70,0.1374
16762,3001070917,0,80,70,0.1862
16763,3001071157,0,80,70,0.2568
16764,3002070015,0,80,70,0.1768
16765,3002070217,0,80,70,0.2356
16766,3002075015,0,80,70,0.2888
16767,3002081118,0,80,70,0.2404
16768,3002081157,0,80,70,0.1914
16769,3003070015,0,80,70,0.1657
16770,3003081118,0,80,70,0.2329
16771,3003081157,0,80,70,0.2122
16772,3009011012,0,85,70,0.1882
16773,3021094092,0,80,70,0.2461
16774,3022064092,0,80,70,0.2541
16775,3022066092,0,80,70,0.2746
16776,3023064092,0,80,70,0.2089
16777,3201596730,0,80,70,0.1976
16778,6080203510,0,86,70,0.296
16779,6080205010,0,86,70,0.258
16780,6080303510,0,86,70,0.2791
16781,6080305010,0,86,70,0.2799
16782,6080307510,0,86,70,0.2551
16783,6508086110,0,86,70,0.3544
16784,6508286110,0,86,70,0.3251
16785,3001071101,0,80,35,0.2326
16786,3002081118,0,80,35,0.3115
16787,3003081118,0,80,35,0.3047
16788,3001070615,0,80,56,0.3866
16789,3001072615,0,80,56,0.3919
16790,3001075015,0,80,56,0.3837
16791,3001077715,0,80,56,0.3157
16792,3001078315,0,80,56,0.3731
16793,3001086217,0,80,56,0.4081
16794,3002070615,0,80,56,0.4231
16795,3002070617,0,80,56,0.4532
16796,3002086217,0,80,56,0.3724
16797,3002088315,0,80,56,0.4457
16798,3002088317,0,80,56,0.4445
16799,3003070617,0,80,56,0.4472
16800,3003075015,0,80,56,0.4097
16801,3003075017,0,80,56,0.3936
16802,3003088315,0,80,56,0.4383
16803,3003088317,0,80,56,0.4385
16804,3009032191,0,85,56,0.3226
16805,3009038016,0,85,56,0.3801
16806,3001071101,1,80,56,0.1852
16807,3001073415,1,80,56,0.3902
16808,3001073517,1,80,56,0.2978
16809,3001077717,1,80,56,0.3265
16810,3002072615,1,80,56,0.463
16811,3002075017,1,80,56,0.3991
16812,3002081118,1,80,56,0.2689
16813,3003070615,1,80,56,0.4157
16814,3003072615,1,80,56,0.456
16815,3003081118,1,80,56,0.2617
16816,3009023016,1,85,56,0.1033
16817,3009032291,1,85,56,0.3363
16818,3009032391,1,85,56,0.3296
16819,3009032490,1,85,56,0.3254
16820,3009032491,1,85,56,0.3171
16821,3009032690,1,85,56,0.3261
16822,3009032691,1,85,56,0.3244
16823,3009032791,1,85,56,0.3319
16824,3009032891,1,85,56,0.3247
16825,3001078317,0,80,56,0.3915
16826,3001052018,0,80,90,0.1461
16827,3001055018,0,80,90,0.3034
16828,3001070615,0,80,90,0.3648
16829,3001070617,0,80,90,0.3493
16830,3022064001,0,80,90,0.3132
16831,3023064001,0,80,90,0.2996
16832,6080203510,0,86,90,0.2107
16833,6080303510,0,86,90,0.215
16834,3001071101,1,80,90,0.0543
16835,3002081118,1,80,90,0.2492
16836,3003081118,1,80,90,0.264
16837,3009015071,1,85,90,0.3519
16838,3009015078,1,85,90,0.3703
16839,3009023016,1,85,90,0.0665
16840,3009023507,1,85,90,0.2206
16841,3021094001,1,80,90,0.0821
16842,3201725130,1,80,90,0.2687
16843,6080205010,1,86,90,0.2109
16844,6080305010,1,86,90,0.2202
16845,3001071101,0,80,52,5,0.1209
16846,3002081118,0,80,52,5,0.254
16847,3021094092,0,80,52,5,0.2678
16848,3022064092,0,80,52,5,0.3693
16849,3001071101,0,80,28,0.0543
16850,3009015071,0,85,28,0.3519
16851,3201725130,0,80,28,0.1587
16852,6080203510,0,86,28,0.2107
16853,6080205010,0,86,28,0.2109
16854,6080303510,0,86,28,0.215
16855,6080305010,0,86,28,0.2202
16856,3001052018,0,80,42,0.2432
16857,3001071101,0,80,42,0.0065
16858,3009038016,0,85,42,0.17
16859,3089005013,0,85,42,0.2005
16860,3089105013,0,85,42,0.2004
16861,6035000613,0,86,42,0.2974
16862,6080303510,0,86,42,0.3008
16863,6080305010,0,86,42,0.3012
16864,6508086110,0,86,42,0.2031
16865,6508286110,0,86,42,0.1942
16866,3001071101,0,80,45,0.1411
16867,3002081118,0,80,45,0.3327
16868,3003081118,0,80,45,0.3261
16869,6003046213,1,86,45,0.3657
16870,6003046313,1,86,45,0.3996
16871,6003046413,1,86,45,0.3752
16872,6022007310,1,86,45,0.3266
16873,6022007410,1,86,45,0.3266
16874,3001070017,0,80,56,0.3269
16875,3001070615,0,80,56,0.3312
16876,3001077815,0,80,56,0.3248
16877,3001077817,0,80,56,0.3703
16878,3001079515,0,80,56,0.2947
16879,3001083215,0,80,56,0.1473
16880,3002079515,0,80,56,0.3188
16881,3002088315,0,80,56,0.4104
16882,3003070615,0,80,56,0.3729
16883,3003077715,0,80,56,0.1199
16884,3003077717,0,80,56,0.2115
16885,3003077817,0,80,56,0.3321
16886,3003079517,0,80,56,0.4863
16887,3003081118,0,80,56,0.2476
16888,3003083217,0,80,56,0.2995
16889,3003086217,0,80,56,0.3293
16890,3003088315,0,80,56,0.3841
16891,3009034401,0,80,56,0.1519
16892,3009034501,0,80,56,0.1291
16893,3022064092,0,80,56,0.3269
16894,3901596745,0,80,56,0.4148
16895,3905003213,0,80,56,0.0862
16896,3905003313,0,80,56,0.1995
16897,3905015101,0,80,56,0.1804
16898,3905015115,0,80,56,0.1999
16899,3905017507,0,80,56,0.9724
16900,3905023292,0,80,56,0.4665
16901,3905030130,0,80,56,0.2963
16902,3905030145,0,80,56,0.2834
16903,3909008601,0,80,56,0.0187
16904,3909015071,0,80,56,0.3308
16905,3909017590,0,80,56,0.2483
16906,14020030232,0,85,56,0.2451
16907,3009023016,0,85,31,5,0.141
16908,3201596730,0,80,31,5,0.305
16909,3505030130,0,80,31,5,0.2744
16910,3505030145,0,80,31,5,0.2493
16911,6502142101,0,86,31,5,0.2234
16912,6508086110,0,86,31,5,0.2388
16913,6508286110,0,86,31,5,0.2303
16914,3001071101,1,80,70,0.1551
16915,3002081118,1,80,70,0.3074
16916,3003081118,1,80,70,0.3002
16917,3001052018,1,80,21,0.2195
16918,3009023016,1,85,21,0.1215
16919,3001052018,1,80,21,0.0792
16920,3009023016,1,85,21,0.079
16921,3009024091,1,85,21,0.3043
16922,3009038016,0,85,21,1
16923,3009023016,1,85,21,0.1215
16924,3009024091,1,85,21,0.3364
16925,14010478502,1,85,21,0.3205
16926,3001052018,1,80,56,0.1967
16927,3001055018,1,80,56,0.2339
16928,3001071101,1,80,56,0.1954
16929,3002081118,1,80,56,0.329
16930,3003081118,1,80,56,0.322
16931,3005008310,1,80,56,0.3041
16932,3009023107,1,85,56,0.3001
16933,3209703030,1,85,56,0.2035
16934,3001052018,1,80,56,0.3212
16935,3001052701,1,80,56,0.1874
16936,3001071101,1,80,56,0.1999
16937,3001075015,1,80,56,0.3451
16938,3001083015,1,80,56,0.3218
16939,3003081118,1,80,56,0.2951
16940,3001052018,1,80,60,66666667,0.3304
16941,3001071101,1,80,60,66666667,0.234
16942,3002081118,1,80,60,66666667,0.3028
16943,3011073134,1,80,45,0.2767
16944,6080307510,1,86,45,0.3765
16945,3001070617,1,80,45,0.3238
16946,3001071101,1,80,45,0.1914
16947,3001071515,1,80,45,0.2325
16948,3001071517,1,80,45,0.2997
